	Lagrangian mass coordinate (Msun)	Radius coordinate (Rsun)	Luminosity (Lsun)	Total pressure (N m-2)	Density (kg m-3)	Temperature (K)	Specific internal energy (J kg-1)	Specific entropy (J K-1 kg-1)	Specific heat at constant pressure (J K-1 kg-1)	First adiabatic exponent	Adiabatic temperature gradient	Mean molecular weight (see note below)	Electron number density (m-3)	Electron pressure (N m-2)	Radiation pressure (N m-2)	Radiative temperature gradient	Material temperature gradient	Convective velocity (m s-1)	Rosseland mean opacity (m2 kg-1)	Power per unit mass from all nuclear reactions, excluding neutrino losses (W kg-1)	Power per unit mass from PP chain (W kg-1)	Power per unit mass from CNO cycle (W kg-1)	Power per unit mass from triple-alpha reaction (W kg-1)	Power loss per unit mass in nuclear neutrinos (W kg-1)	Power loss per unit mass in non-nuclear neutrinos (W kg-1)	Power per unit mass from gravitational contraction (W kg-1)	Hydrogen mass fraction (all ionization stages)	Molecular hydrogen mass fraction	Singly-ionized hydrogen mass fraction	Helium mass fraction (all ionization stages)	Singly-ionized helium mass fraction	Doubly-ionized helium mass fraction	Carbon mass fraction	Nitrogren mass fraction	Oxygen mass fraction	Electron degeneracy parameter
	6.80342067E-01	3.95020085E-01	5.09181375E+02	3.89419820E+16	1.34586583E+01	2.13288868E+07	4.41613754E+15	1.62352065E+09	3.72722655E+08	1.64360669E+00	3.83824282E-01	6.19131973E-01	6.88320302E+24	2.02081865E+16	5.21930652E+14	5.15326251E-01	3.83824336E-01	9.08492922E+03	4.80122068E-01	1.81844778E+02	1.91977089E+01	1.62647069E+02	0.00000000E+00	1.15820152E+01	5.76534214E-06	-0.00000000E+00	7.00181106E-01	3.14355963E-11	6.98645373E-01	2.79999429E-01	1.14319745E-05	2.81381352E-01	7.40433180E-05	1.03703146E-02	3.99830037E-03	-4.24306138E+00
	6.48846687E-01	3.87917293E-01	5.06216092E+02	3.97347304E+16	1.36246985E+01	2.14944882E+07	4.45176338E+15	1.62352171E+09	3.73133156E+08	1.64338248E+00	3.83671210E-01	6.19131342E-01	6.96813086E+24	2.06163903E+16	5.38329869E+14	5.28855430E-01	3.83671267E-01	9.36427341E+03	4.77794508E-01	2.08638137E+02	2.01651192E+01	1.88473018E+02	0.00000000E+00	1.33552153E+01	6.05687511E-06	-0.00000000E+00	7.00181609E-01	2.97628781E-11	6.98646688E-01	2.79999428E-01	1.10966511E-05	2.81381687E-01	7.49348197E-05	1.03717532E-02	3.99546882E-03	-4.24244920E+00
	6.18607635E-01	3.80930290E-01	5.02957666E+02	4.05151838E+16	1.37869236E+01	2.16554799E+07	4.48642102E+15	1.62352265E+09	3.73533383E+08	1.64316443E+00	3.83522324E-01	6.19130764E-01	7.05110712E+24	2.10181738E+16	5.54640137E+14	5.42871117E-01	3.83522384E-01	9.63211942E+03	4.75547492E-01	2.38401629E+02	2.11442872E+01	2.17257342E+02	0.00000000E+00	1.53261978E+01	6.35383808E-06	-0.00000000E+00	7.00182057E-01	2.82312558E-11	6.98647899E-01	2.79999426E-01	1.07820161E-05	2.81382002E-01	7.57963785E-05	1.03728773E-02	3.99303632E-03	-4.24185262E+00
	5.89587260E-01	3.74056828E-01	4.99393007E+02	4.12830525E+16	1.39453646E+01	2.18119601E+07	4.52012969E+15	1.62352351E+09	3.73923476E+08	1.64295241E+00	3.83377545E-01	6.19130232E-01	7.13214761E+24	2.14133929E+16	5.70845816E+14	5.57360217E-01	3.83377608E-01	9.88920358E+03	4.73378420E-01	2.71311585E+02	2.21334039E+01	2.49178181E+02	0.00000000E+00	1.75063021E+01	6.65590787E-06	-0.00000000E+00	7.00182459E-01	2.68262571E-11	6.98649016E-01	2.79999425E-01	1.04864951E-05	2.81382298E-01	7.66292047E-05	1.03737446E-02	3.99093553E-03	-4.24127143E+00
	5.61748013E-01	3.67294694E-01	4.95512273E+02	4.20380845E+16	1.41000563E+01	2.19640270E+07	4.55290870E+15	1.62352429E+09	3.74303580E+08	1.64274631E+00	3.83236791E-01	6.19129740E-01	7.21127020E+24	2.18019233E+16	5.86932175E+14	5.72310015E-01	3.83236856E-01	1.01361570E+04	4.71284665E-01	3.07250885E+02	2.31246255E+01	2.84126260E+02	0.00000000E+00	1.98871352E+01	6.96274616E-06	-0.00000000E+00	7.00182822E-01	2.55351307E-11	6.98650052E-01	2.79999424E-01	1.02086560E-05	2.81382575E-01	7.74343189E-05	1.03744012E-02	3.98911223E-03	-4.24070539E+00
	5.35052556E-01	3.60641707E-01	4.91308922E+02	4.27800637E+16	1.42510373E+01	2.21117787E+07	4.58477748E+15	1.62352499E+09	3.74673847E+08	1.64254601E+00	3.83099980E-01	6.19129285E-01	7.28849463E+24	2.21836586E+16	6.02885392E+14	5.87708427E-01	3.83100047E-01	1.03735316E+04	4.69263611E-01	3.46362256E+02	2.41173306E+01	3.22244925E+02	0.00000000E+00	2.24777229E+01	7.27400086E-06	-0.00000000E+00	7.00183150E-01	2.43466166E-11	6.98651014E-01	2.79999423E-01	9.94719433E-06	2.81382837E-01	7.82125159E-05	1.03748849E-02	3.98752247E-03	-4.24015424E+00
	5.09463867E-01	3.54095721E-01	4.86776676E+02	4.35088084E+16	1.43983493E+01	2.22553132E+07	4.61575547E+15	1.62352564E+09	3.75034436E+08	1.64235137E+00	3.82967028E-01	6.19128861E-01	7.36384230E+24	2.25585102E+16	6.18692546E+14	6.03540476E-01	3.82967098E-01	1.06017589E+04	4.67312670E-01	3.88975112E+02	2.51142664E+01	3.63860846E+02	0.00000000E+00	2.52995685E+01	7.58930756E-06	-0.00000000E+00	7.00183450E-01	2.32507502E-11	6.98651910E-01	2.79999423E-01	9.70092047E-06	2.81383083E-01	7.89644554E-05	1.03752261E-02	3.98613034E-03	-4.23961773E+00
	4.84945325E-01	3.47654623E-01	4.81909768E+02	4.42241693E+16	1.45420371E+01	2.23947279E+07	4.64586212E+15	1.62352624E+09	3.75385509E+08	1.64216228E+00	3.82837853E-01	6.19128467E-01	7.43733616E+24	2.29264061E+16	6.34341608E+14	6.19788238E-01	3.82837925E-01	1.08211752E+04	4.65429308E-01	4.35214927E+02	2.61138086E+01	4.09101118E+02	0.00000000E+00	2.83604700E+01	7.90829135E-06	-0.00000000E+00	7.00183725E-01	2.22386947E-11	6.98652747E-01	2.79999422E-01	9.46874782E-06	2.81383315E-01	7.96907609E-05	1.03754501E-02	3.98490636E-03	-4.23909559E+00
	4.61460789E-01	3.41316333E-01	4.76704349E+02	4.49260280E+16	1.46821484E+01	2.25301196E+07	4.67511684E+15	1.62352679E+09	3.75727232E+08	1.64197862E+00	3.82712370E-01	6.19128098E-01	7.50900052E+24	2.32872900E+16	6.49821430E+14	6.36432409E-01	3.82712445E-01	1.10320631E+04	4.63611093E-01	4.85193709E+02	2.71143921E+01	4.58079316E+02	0.00000000E+00	3.16673097E+01	8.23056863E-06	-0.00000000E+00	7.00183977E-01	2.13025969E-11	6.98653530E-01	2.79999421E-01	9.24968260E-06	2.81383534E-01	8.03920348E-05	1.03755775E-02	3.98382610E-03	-4.23858757E+00
	4.38974665E-01	3.35078805E-01	4.71158554E+02	4.56142949E+16	1.48187329E+01	2.26615845E+07	4.70353896E+15	1.62352730E+09	3.76059775E+08	1.64180026E+00	3.82590496E-01	6.19127754E-01	7.57886092E+24	2.36411205E+16	6.65121724E+14	6.53452551E-01	3.82590574E-01	1.12346639E+04	4.61855835E-01	5.39008874E+02	2.81145179E+01	5.10894356E+02	0.00000000E+00	3.52259896E+01	8.55574913E-06	-0.00000000E+00	7.00184210E-01	2.04354643E-11	6.98654264E-01	2.79999421E-01	9.04281477E-06	2.81383741E-01	8.10688639E-05	1.03756253E-02	3.98286928E-03	-4.23809339E+00
	4.17451964E-01	3.28940024E-01	4.65272545E+02	4.62889080E+16	1.49518426E+01	2.27892179E+07	4.73114771E+15	1.62352777E+09	3.76383311E+08	1.64162707E+00	3.82472148E-01	6.19127430E-01	7.64694395E+24	2.39878700E+16	6.80233042E+14	6.70827070E-01	3.82472228E-01	1.14291847E+04	4.60161504E-01	5.96742284E+02	2.91127576E+01	5.67629527E+02	0.00000000E+00	3.90413777E+01	8.88343793E-06	-0.00000000E+00	7.00184425E-01	1.96310580E-11	6.98654953E-01	2.79999420E-01	8.84730987E-06	2.81383937E-01	8.17218239E-05	1.03756078E-02	3.98201891E-03	-4.23761277E+00
	3.96858357E-01	3.22898007E-01	4.59048676E+02	4.69498311E+16	1.50815315E+01	2.29131139E+07	4.75796219E+15	1.62352820E+09	3.76698014E+08	1.64145893E+00	3.82357243E-01	6.19127127E-01	7.71327718E+24	2.43275241E+16	6.95146759E+14	6.88533453E-01	3.82357325E-01	1.16158070E+04	4.58526182E-01	6.58428855E+02	3.01075783E+01	6.28321277E+02	0.00000000E+00	4.31152474E+01	9.21323757E-06	-0.00000000E+00	7.00184625E-01	1.88838012E-11	6.98655602E-01	2.79999419E-01	8.66240179E-06	2.81384122E-01	8.23514825E-05	1.03755368E-02	3.98126075E-03	-4.23714545E+00
	3.77160213E-01	3.16950805E-01	4.52495422E+02	4.75970519E+16	1.52078549E+01	2.30333659E+07	4.78400134E+15	1.62352861E+09	3.77004061E+08	1.64129573E+00	3.82245698E-01	6.19126841E-01	7.77788899E+24	2.46600805E+16	7.09855043E+14	7.06554520E-01	3.82245781E-01	1.17947669E+04	4.56948034E-01	7.23263739E+02	3.10931407E+01	6.92170598E+02	0.00000000E+00	4.73940755E+01	9.54475002E-06	-0.00000000E+00	7.00184811E-01	1.81886994E-11	6.98656212E-01	2.79999419E-01	8.48738634E-06	2.81384297E-01	8.29583879E-05	1.03754221E-02	3.98058276E-03	-4.23669114E+00
	3.58324636E-01	3.11096496E-01	4.45623371E+02	4.82305808E+16	1.53308698E+01	2.31500658E+07	4.80928392E+15	1.62352899E+09	3.77301630E+08	1.64113734E+00	3.82137430E-01	6.19126572E-01	7.84080847E+24	2.49855486E+16	7.24350833E+14	7.24873356E-01	3.82137516E-01	1.19662837E+04	4.55425299E-01	7.92017233E+02	3.20729811E+01	7.59944252E+02	0.00000000E+00	5.19282453E+01	9.87757874E-06	-0.00000000E+00	7.00184985E-01	1.75412719E-11	6.98656788E-01	2.79999419E-01	8.32161541E-06	2.81384463E-01	8.35430186E-05	1.03752721E-02	3.97997475E-03	-4.23624957E+00
	3.40319496E-01	3.05333193E-01	4.38441197E+02	4.88504490E+16	1.54506341E+01	2.32633044E+07	4.83382848E+15	1.62352934E+09	3.77590899E+08	1.64098363E+00	3.82032359E-01	6.19126318E-01	7.90206530E+24	2.53039482E+16	7.38627811E+14	7.43466861E-01	3.82032447E-01	1.21304901E+04	4.53956272E-01	8.64695340E+02	3.30459997E+01	8.31649340E+02	0.00000000E+00	5.67177067E+01	1.02113306E-05	-0.00000000E+00	7.00185148E-01	1.69374912E-11	6.98657331E-01	2.79999418E-01	8.16449187E-06	2.81384620E-01	8.41058580E-05	1.03750939E-02	3.97942806E-03	-4.23582045E+00
	3.23113454E-01	2.99659034E-01	4.30959362E+02	4.94567075E+16	1.55672069E+01	2.33731710E+07	4.85765336E+15	1.62352967E+09	3.77872045E+08	1.64083450E+00	3.81930405E-01	6.19126078E-01	7.96168970E+24	2.56153092E+16	7.52680372E+14	7.62311290E-01	3.81930495E-01	1.22875070E+04	4.52539297E-01	9.41287077E+02	3.40111733E+01	9.07275904E+02	0.00000000E+00	6.17613209E+01	1.05456176E-05	-0.00000000E+00	7.00185300E-01	1.63737313E-11	6.98657844E-01	2.79999418E-01	8.01546489E-06	2.81384769E-01	8.46474002E-05	1.03748934E-02	3.97893525E-03	-4.23540352E+00
	3.06675974E-01	2.94072189E-01	4.23190011E+02	5.00494253E+16	1.56806480E+01	2.34797538E+07	4.88077666E+15	1.62352998E+09	3.78145249E+08	1.64068982E+00	3.81831488E-01	6.19125852E-01	8.01971225E+24	2.59196705E+16	7.66503598E+14	7.81382333E-01	3.81831579E-01	1.24374458E+04	4.51172759E-01	1.02176466E+03	3.49675544E+01	9.86797109E+02	0.00000000E+00	6.70568774E+01	1.08800588E-05	-0.00000000E+00	7.00185443E-01	1.58467224E-11	6.98658330E-01	2.79999418E-01	7.87402576E-06	2.81384910E-01	8.51681473E-05	1.03746756E-02	3.97848995E-03	-4.23499849E+00
	2.90977346E-01	2.88570856E-01	4.15146850E+02	5.06286882E+16	1.57910179E+01	2.35831393E+07	4.90321622E+15	1.62353028E+09	3.78410689E+08	1.64054948E+00	3.81735530E-01	6.19125637E-01	8.07616387E+24	2.62170795E+16	7.80093224E+14	8.00655206E-01	3.81735623E-01	1.25804102E+04	4.49855079E-01	1.10608386E+03	3.59142701E+01	1.07016959E+03	0.00000000E+00	7.26011201E+01	1.12142816E-05	-0.00000000E+00	7.00185577E-01	1.53535103E-11	6.98658790E-01	2.79999417E-01	7.73970423E-06	2.81385044E-01	8.56686065E-05	1.03744446E-02	3.97808667E-03	-4.23460508E+00
	2.75988686E-01	2.83153258E-01	4.06845012E+02	5.11945972E+16	1.58983773E+01	2.36834126E+07	4.92498964E+15	1.62353055E+09	3.78668540E+08	1.64041336E+00	3.81642453E-01	6.19125435E-01	8.13107571E+24	2.65075913E+16	7.93445613E+14	8.20104732E-01	3.81642548E-01	1.27164979E+04	4.48584712E-01	1.19418446E+03	3.68505200E+01	1.15733394E+03	0.00000000E+00	7.83897828E+01	1.15479233E-05	-0.00000000E+00	7.00185703E-01	1.48914225E-11	6.98659225E-01	2.79999417E-01	7.61206504E-06	2.81385172E-01	8.61492880E-05	1.03742041E-02	3.97772067E-03	-4.23422303E+00
	2.61681951E-01	2.77817649E-01	3.98300915E+02	5.17472676E+16	1.60027877E+01	2.37806572E+07	4.94611422E+15	1.62353080E+09	3.78918981E+08	1.64028136E+00	3.81552182E-01	6.19125242E-01	8.18447910E+24	2.67912684E+16	8.06557722E+14	8.39705428E-01	3.81552278E-01	1.28458019E+04	4.47360143E-01	1.28599089E+03	3.77755747E+01	1.24821531E+03	0.00000000E+00	8.44176302E+01	1.18806324E-05	-0.00000000E+00	7.00185822E-01	1.44580369E-11	6.98659638E-01	2.79999417E-01	7.49070497E-06	2.81385293E-01	8.66107032E-05	1.03739571E-02	3.97738780E-03	-4.23385206E+00
	2.48029930E-01	2.72562304E-01	3.89532107E+02	5.22868279E+16	1.61043103E+01	2.38749553E+07	4.96660698E+15	1.62353104E+09	3.79162187E+08	1.64015336E+00	3.81464641E-01	6.19125060E-01	8.23640543E+24	2.70681795E+16	8.19427073E+14	8.59431589E-01	3.81464739E-01	1.29684110E+04	4.46179890E-01	1.38141292E+03	3.86887727E+01	1.34272415E+03	0.00000000E+00	9.06785081E+01	1.22120697E-05	-0.00000000E+00	7.00185934E-01	1.40511554E-11	6.98660030E-01	2.79999416E-01	7.37525006E-06	2.81385409E-01	8.70533628E-05	1.03737060E-02	3.97708449E-03	-4.23349191E+00
	2.35006255E-01	2.67385526E-01	3.80557109E+02	5.28134178E+16	1.62030065E+01	2.39663872E+07	4.98648466E+15	1.62353127E+09	3.79398330E+08	1.64002925E+00	3.81379758E-01	6.19124887E-01	8.28688613E+24	2.73383992E+16	8.32051725E+14	8.79257365E-01	3.81379857E-01	1.30844114E+04	4.45042497E-01	1.48034655E+03	3.95895184E+01	1.44075703E+03	0.00000000E+00	9.71653972E+01	1.25419091E-05	-0.00000000E+00	7.00186039E-01	1.36687800E-11	6.98660403E-01	2.79999416E-01	7.26535313E-06	2.81385519E-01	8.74777754E-05	1.03734532E-02	3.97680760E-03	-4.23314230E+00
	2.22585387E-01	2.62285643E-01	3.71398511E+02	5.33271883E+16	1.62989379E+01	2.40550317E+07	5.00576370E+15	1.62353148E+09	3.79627583E+08	1.63990893E+00	3.81297460E-01	6.19124723E-01	8.33595262E+24	2.76020078E+16	8.44430240E+14	8.99164719E-01	3.81297560E-01	1.31939534E+04	4.43946539E-01	1.58156078E+03	4.04589499E+01	1.54110183E+03	0.00000000E+00	1.03795849E+02	1.28698386E-05	-0.00000000E+00	7.00186139E-01	1.33090919E-11	6.98660756E-01	2.79999416E-01	7.16069156E-06	2.81385623E-01	8.78844397E-05	1.03732003E-02	3.97655438E-03	-4.23280298E+00
	2.10742615E-01	2.57261003E-01	3.62080593E+02	5.38282997E+16	1.63921655E+01	2.41409661E+07	5.02446021E+15	1.62353168E+09	3.79850116E+08	1.63979230E+00	3.81217675E-01	6.19124567E-01	8.38363618E+24	2.78590900E+16	8.56561658E+14	9.19139784E-01	3.81217777E-01	1.32972120E+04	4.42890624E-01	1.68555580E+03	4.13088711E+01	1.64424693E+03	0.00000000E+00	1.10603587E+02	1.31955609E-05	-0.00000000E+00	7.00186233E-01	1.29704333E-11	6.98661092E-01	2.79999416E-01	7.06096529E-06	2.81385723E-01	8.82740546E-05	1.03729487E-02	3.97632242E-03	-4.23247368E+00
	1.99454048E-01	2.52309980E-01	3.52624838E+02	5.43169209E+16	1.64827503E+01	2.42242660E+07	5.04259001E+15	1.62353187E+09	3.80066097E+08	1.63967924E+00	3.81140336E-01	6.19124418E-01	8.42996800E+24	2.81097351E+16	8.68445467E+14	9.39162290E-01	3.81140438E-01	1.33942976E+04	4.41873386E-01	1.79253700E+03	4.21448293E+01	1.75039217E+03	0.00000000E+00	1.17602517E+02	1.35187939E-05	-0.00000000E+00	7.00186322E-01	1.26512909E-11	6.98661412E-01	2.79999416E-01	6.96589493E-06	2.81385818E-01	8.86473341E-05	1.03726994E-02	3.97610961E-03	-4.23215415E+00
	1.88696600E-01	2.47430966E-01	3.43051948E+02	5.47932288E+16	1.65707529E+01	2.43050054E+07	5.06016862E+15	1.62353205E+09	3.80275692E+08	1.63956967E+00	3.81065373E-01	6.19124277E-01	8.47497906E+24	2.83540361E+16	8.80081574E+14	9.59209860E-01	3.81065477E-01	1.34852987E+04	4.40893493E-01	1.90235740E+03	4.29665061E+01	1.85939089E+03	0.00000000E+00	1.24782961E+02	1.38392711E-05	-0.00000000E+00	7.00186406E-01	1.23502812E-11	6.98661716E-01	2.79999415E-01	6.87522011E-06	2.81385909E-01	8.90049434E-05	1.03724533E-02	3.97591408E-03	-4.23184413E+00
	1.78447984E-01	2.42622377E-01	3.33382743E+02	5.52574069E+16	1.66562335E+01	2.43832565E+07	5.07721121E+15	1.62353222E+09	3.80479064E+08	1.63946348E+00	3.80992721E-01	6.19124143E-01	8.51870013E+24	2.85920893E+16	8.91470277E+14	9.79260508E-01	3.80992825E-01	1.35703026E+04	4.39949646E-01	2.01486202E+03	4.37736319E+01	1.97108838E+03	0.00000000E+00	1.32134755E+02	1.41567419E-05	-0.00000000E+00	7.00186486E-01	1.20661382E-11	6.98662006E-01	2.79999415E-01	6.78869800E-06	2.81385995E-01	8.93475080E-05	1.03722111E-02	3.97573418E-03	-4.23154339E+00
	1.68686695E-01	2.37882645E-01	3.23638027E+02	5.57096447E+16	1.67392516E+01	2.44590900E+07	5.09373265E+15	1.62353238E+09	3.80676374E+08	1.63936057E+00	3.80922313E-01	6.19124015E-01	8.56116169E+24	2.88239942E+16	9.02612243E+14	9.99292684E-01	3.80922418E-01	1.36493959E+04	4.39040575E-01	2.12988903E+03	4.45659828E+01	2.08532305E+03	0.00000000E+00	1.39647315E+02	1.44709714E-05	-0.00000000E+00	7.00186562E-01	1.17977015E-11	6.98662282E-01	2.79999415E-01	6.70610188E-06	2.81386078E-01	8.96756193E-05	1.03719733E-02	3.97556842E-03	-4.23125167E+00
	1.59391996E-01	2.33210224E-01	3.13838450E+02	5.61501371E+16	1.68198663E+01	2.45325750E+07	5.10974749E+15	1.62353253E+09	3.80867780E+08	1.63926086E+00	3.80854086E-01	6.19123893E-01	8.60239395E+24	2.90498527E+16	9.13508475E+14	1.01928533E+00	3.80854192E-01	1.37226646E+04	4.38165046E-01	2.24727082E+03	4.53433776E+01	2.20192744E+03	0.00000000E+00	1.47309707E+02	1.47817410E-05	-0.00000000E+00	7.00186633E-01	1.15439064E-11	6.98662545E-01	2.79999415E-01	6.62721992E-06	2.81386157E-01	8.99898388E-05	1.03717405E-02	3.97541551E-03	-4.23096873E+00
	1.50543902E-01	2.28603583E-01	3.04004391E+02	5.65790831E+16	1.68981359E+01	2.46037789E+07	5.12526997E+15	1.62353267E+09	3.81053438E+08	1.63916425E+00	3.80787978E-01	6.19123777E-01	8.64242677E+24	2.92697688E+16	9.24160295E+14	1.03921794E+00	3.80788085E-01	1.37901937E+04	4.37321857E-01	2.36683501E+03	4.61056750E+01	2.32072934E+03	0.00000000E+00	1.55110712E+02	1.50888478E-05	-0.00000000E+00	7.00186701E-01	1.13037745E-11	6.98662795E-01	2.79999415E-01	6.55185403E-06	2.81386232E-01	9.02907018E-05	1.03715130E-02	3.97527427E-03	-4.23069434E+00
	1.42123167E-01	2.24061209E-01	2.94155845E+02	5.69966858E+16	1.69741182E+01	2.46727676E+07	5.14031399E+15	1.62353280E+09	3.81233502E+08	1.63907065E+00	3.80723928E-01	6.19123666E-01	8.68128966E+24	2.94838484E+16	9.34569313E+14	1.05907056E+00	3.80724035E-01	1.38520674E+04	4.36509841E-01	2.48840556E+03	4.68527710E+01	2.44155279E+03	0.00000000E+00	1.63038893E+02	1.53921049E-05	-0.00000000E+00	7.00186766E-01	1.10764059E-11	6.98663035E-01	2.79999415E-01	6.47981881E-06	2.81386304E-01	9.05787194E-05	1.03712913E-02	3.97514367E-03	-4.23042828E+00
	1.34111261E-01	2.19581603E-01	2.84312315E+02	5.74031512E+16	1.70478701E+01	2.47396054E+07	5.15489314E+15	1.62353293E+09	3.81408120E+08	1.63897998E+00	3.80661876E-01	6.19123561E-01	8.71901174E+24	2.96921989E+16	9.44737410E+14	1.07882386E+00	3.80661984E-01	1.39083690E+04	4.35727864E-01	2.61180372E+03	4.75845963E+01	2.56421912E+03	0.00000000E+00	1.71082657E+02	1.56913407E-05	-0.00000000E+00	7.00186827E-01	1.08609719E-11	6.98663263E-01	2.79999414E-01	6.41094060E-06	2.81386373E-01	9.08543813E-05	1.03710754E-02	3.97502277E-03	-4.23017030E+00
	1.26490358E-01	2.15163281E-01	2.74492725E+02	5.77986880E+16	1.71194478E+01	2.48043548E+07	5.16902071E+15	1.62353305E+09	3.81577441E+08	1.63889215E+00	3.80601764E-01	6.19123460E-01	8.75562174E+24	2.98949289E+16	9.54666710E+14	1.09845914E+00	3.80601872E-01	1.39591804E+04	4.34974825E-01	2.73684901E+03	4.83011138E+01	2.68854789E+03	0.00000000E+00	1.79230319E+02	1.59863990E-05	-0.00000000E+00	7.00186885E-01	1.06567083E-11	6.98663481E-01	2.79999414E-01	6.34505660E-06	2.81386439E-01	9.11181571E-05	1.03708657E-02	3.97491073E-03	-4.22992019E+00
	1.19243314E-01	2.10804772E-01	2.64715337E+02	5.81835065E+16	1.71889065E+01	2.48670769E+07	5.18270965E+15	1.62353316E+09	3.81741608E+08	1.63880707E+00	3.80543536E-01	6.19123364E-01	8.79114795E+24	3.00921479E+16	9.64359564E+14	1.11795833E+00	3.80543645E-01	1.40045825E+04	4.34249659E-01	2.86336016E+03	4.90023158E+01	2.81435784E+03	0.00000000E+00	1.87470156E+02	1.62771383E-05	-0.00000000E+00	7.00186940E-01	1.04629098E-11	6.98663689E-01	2.79999414E-01	6.28201409E-06	2.81386502E-01	9.13704977E-05	1.03706622E-02	3.97480679E-03	-4.22967774E+00
	1.12353652E-01	2.06504617E-01	2.54997678E+02	5.85578187E+16	1.72563008E+01	2.49278313E+07	5.19597261E+15	1.62353327E+09	3.81900764E+08	1.63872467E+00	3.80487137E-01	6.19123272E-01	8.82561822E+24	3.02839659E+16	9.73818526E+14	1.13730405E+00	3.80487246E-01	1.40446542E+04	4.33551335E-01	2.99115595E+03	4.96882223E+01	2.94146773E+03	0.00000000E+00	1.95790462E+02	1.65634318E-05	-0.00000000E+00	7.00186993E-01	1.02789245E-11	6.98663888E-01	2.79999414E-01	6.22166968E-06	2.81386562E-01	9.16118366E-05	1.03704651E-02	3.97471029E-03	-4.22944273E+00
	1.05805538E-01	2.02261367E-01	2.45356481E+02	5.89218373E+16	1.73216841E+01	2.49866761E+07	5.20882194E+15	1.62353337E+09	3.82055046E+08	1.63864486E+00	3.80432512E-01	6.19123184E-01	8.85905995E+24	3.04704934E+16	9.83046337E+14	1.15647957E+00	3.80432621E-01	1.40794730E+04	4.32878855E-01	3.12005607E+03	5.03588786E+01	3.06969719E+03	0.00000000E+00	2.04179604E+02	1.68451665E-05	-0.00000000E+00	7.00187042E-01	1.01041495E-11	6.98664078E-01	2.79999414E-01	6.16388867E-06	2.81386620E-01	9.18425907E-05	1.03702743E-02	3.97462060E-03	-4.22921494E+00
	9.95837696E-02	1.98073584E-01	2.35807638E+02	5.92757756E+16	1.73851091E+01	2.50436676E+07	5.22126965E+15	1.62353346E+09	3.82204591E+08	1.63856757E+00	3.80379609E-01	6.19123100E-01	8.89150006E+24	3.06518410E+16	9.92045903E+14	1.17546882E+00	3.80379719E-01	1.41091142E+04	4.32231252E-01	3.24988182E+03	5.10143527E+01	3.19886746E+03	0.00000000E+00	2.12626063E+02	1.71222430E-05	-0.00000000E+00	7.00187090E-01	9.93802644E-12	6.98664260E-01	2.79999414E-01	6.10854438E-06	2.81386676E-01	9.20631608E-05	1.03700900E-02	3.97453717E-03	-4.22899419E+00
	9.36737509E-02	1.93939835E-01	2.26366153E+02	5.96198469E+16	1.74466275E+01	2.50988610E+07	5.23332749E+15	1.62353355E+09	3.82349530E+08	1.63849273E+00	3.80328378E-01	6.19123020E-01	8.92296498E+24	3.08281192E+16	1.00082028E+15	1.19425642E+00	3.80328487E-01	1.41336507E+04	4.31607596E-01	3.38045685E+03	5.16547342E+01	3.32880212E+03	0.00000000E+00	2.21118483E+02	1.73945748E-05	-0.00000000E+00	7.00187135E-01	9.78003765E-12	6.98664434E-01	2.79999414E-01	6.05551765E-06	2.81386729E-01	9.22739328E-05	1.03699120E-02	3.97445951E-03	-4.22878026E+00
	8.80614771E-02	1.89858695E-01	2.17047638E+02	5.99542639E+16	1.75062901E+01	2.51523098E+07	5.24500688E+15	1.62353364E+09	3.82489994E+08	1.63842026E+00	3.80278767E-01	6.19122943E-01	8.95348068E+24	3.09994383E+16	1.00937266E+15	1.21283609E+00	3.80278877E-01	1.41532009E+04	4.31006984E-01	3.51045672E+03	5.22798858E+01	3.45817683E+03	0.00000000E+00	2.29571545E+02	1.76620880E-05	-0.00000000E+00	7.00187177E-01	9.62970286E-12	6.98664600E-01	2.79999414E-01	6.00469628E-06	2.81386779E-01	9.24752760E-05	1.03697404E-02	3.97438716E-03	-4.22857297E+00
	8.27335148E-02	1.85828743E-01	2.07867534E+02	6.02792389E+16	1.75641466E+01	2.52040660E+07	5.25631896E+15	1.62353372E+09	3.82626109E+08	1.63835009E+00	3.80230730E-01	6.19122870E-01	8.98307259E+24	3.11659081E+16	1.01770634E+15	1.23120872E+00	3.80230840E-01	1.41679129E+04	4.30428529E-01	3.64012532E+03	5.28900455E+01	3.58723528E+03	0.00000000E+00	2.38001020E+02	1.79247205E-05	-0.00000000E+00	7.00187218E-01	9.48657593E-12	6.98664759E-01	2.79999414E-01	5.95597454E-06	2.81386828E-01	9.26675416E-05	1.03695751E-02	3.97431970E-03	-4.22837213E+00
	7.76769837E-02	1.81848564E-01	1.98838652E+02	6.05949827E+16	1.76202457E+01	2.52541805E+07	5.26727456E+15	1.62353380E+09	3.82757999E+08	1.63828215E+00	3.80184218E-01	6.19122800E-01	9.01176567E+24	3.13276378E+16	1.02582473E+15	1.24936875E+00	3.80184328E-01	1.41778864E+04	4.29871361E-01	3.76996448E+03	5.34855021E+01	3.71647897E+03	0.00000000E+00	2.46439275E+02	1.81824213E-05	-0.00000000E+00	7.00187256E-01	9.35024207E-12	6.98664911E-01	2.79999414E-01	5.90925279E-06	2.81386875E-01	9.28510645E-05	1.03694160E-02	3.97425677E-03	-4.22817754E+00
